URL (For Author or Uniform title) or URI,LC # / VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,NOTE,URL
http://errol.oclc.org/laf/nr95-27981.html,nr95-27981,"Sinnius Capito, 1st cent. B.C./1st cent. A.D.",Sinnius Capito ,none,Sinnius Capito ,SINN.,none,none,Grammatica,SINN. gram. 27 ,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes-Google has scanned,,,none,n.a.,451.1,none,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola I Ad Himerium Episcopum,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa001,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola II Valentiniani Imperatoris Ad Pipianum,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa002,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola IV Ad Anysium Thessalonicensem,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa003,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola V Ad Episcopos Africae,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa004,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola VI Ad Diversos Episcopos,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa005,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola VII Ad Diversos Episcopos Missa Adversus Jovinianum Haereticum,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa006,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola VIIII Ad Anysium Thessalonicensem Aliosque Illyrici Episcopos,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa007,yes,,,
http://viaf.org/viaf/85460819,85460819,"Siricius, Pope, -399",none,none,none,none,none,none,Epistola X Seu Canones Synodi Romanorum Ad Gallos Episcopos,none,none,none,none,n.a.,Migne 13,n.a.,none,n.a.,none,stoa0263e-stoa008,yes,,,
http://viaf.org/viaf/281587708,281587708,"Sisebut, King of the Visigoths d. 621",none,none,none,none,none,none,Epistola,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0263a-stoa001,yes,,in Midaeval Latin,
http://errol.oclc.org/laf/nr95-29637.html,nr95-29637,"Sisenna, L. Cornelius (Lucius Cornelius), ca. 118-67 B.C.",L. Cornelius Sisenna ,L. Cornelius Sisenna ,L. Cornelius Sisenna ,SIS.,Sisenn.,none,Historiae,SIS. hist. 143 ,none,none,"Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)",yes,same as OLD,yes,"see Nonus Marcellninus, and other various grammarians",n.a.,646.1,none,yes,,,
http://errol.oclc.org/laf/nr95-29637.html,nr95-29637,"Sisenna, L. Cornelius (Lucius Cornelius), ca. 118-67 B.C.",L. Cornelius Sisenna ,L. Cornelius Sisenna ,L. Cornelius Sisenna ,SIS.,Sisenn.,none,Milesiae,SIS. Mil. 9,none,none,"Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)",yes,same as OLD,yes,"see Nonus Marcellninus, and other various grammarians",n.a.,646.2,none,yes,,,
http://viaf.org/viaf/1336166,1336166,"Sixtus II, Pope, -258",none,none,none,none,none,none,Epistolae Dubiae,none,none,none,none,n.a.,MIgne 5,yes,none,n.a.,none,stoa0263b-stoa001,yes,,,
http://viaf.org/viaf/1336166,1336166,"Sixtus II, Pope, -258",none,none,none,none,none,none,Epistolae Quae ad Sixtum II Attinent,none,none,none,none,n.a.,MIgne 5,yes,none,n.a.,none,stoa0263b-stoa002,yes,,,
http://viaf.org/viaf/1336166,1336166,"Sixtus II, Pope, -258",none,none,none,none,none,none,Epistolae Ed Decreta,none,none,none,none,n.a.,Migne 50,yes,none,n.a.,none,stoa0263b-stoa003,yes,,,
http://id.loc.gov/authorities/names/n86113763,n86-113763,"Solinus, C. Julius, 3rd cent.?",none,C. Julius Solinus,none,none,Sol. / Solin.,none,Polyhistor/ Memorabilia / De mirabilibus mundi ,none,Sol. / Solin.,none,none,n.a.,Mommsen 1895,yes-OCA has scaned,"Bip., Mommsen (1865), Salmas. (1689)",no-need to obtain,none,stoa0264-stoa001,yes,,,
http://viaf.org/processed/DNB|119353016,none,"Spartianus, Aelius, 3./4. Jh.",none,Aelius Spartianus,Scriptores Historiae Augustae,none,Spart.,none,Hadrian,none,Spart. Hadr. / Spart. Had.,none,none,n.a.,Peter 1884,yes,"Bip., Causabon,Scriptores Historiae Augustae, Peter, 1865",no-need to obtain,2331.1,stoa0324,yes,,,
http://viaf.org/processed/DNB|119353016,none,"Spartianus, Aelius, 3./4. Jh.",none,Aelius Spartianus,Scriptores Historiae Augustae,none,Spart.,none,Helius / Aelius Verius,none,Spart. Ael. Ver. / Spart. Ver. / Spart. Hel.,none,none,n.a.,Peter 1884,yes,"Bip., Causabon,Scriptores Historiae Augustae, Peter, 1865",no-need to obtain,2331.2,stoa0324,yes,,,
http://viaf.org/processed/DNB|119353016,none,"Spartianus, Aelius, 3./4. Jh.",none,Aelius Spartianus,Scriptores Historiae Augustae,none,Spart.,none,Didius Julianus,none,Spart. Did. Jul. / Spart. Julian,none,none,n.a.,Peter 1884,yes,"Bip., Causabon,Scriptores Historiae Augustae, Peter, 1865",no-need to obtain,2331.9,stoa0324,yes,,,
http://viaf.org/processed/DNB|119353016,none,"Spartianus, Aelius, 3./4. Jh.",none,Aelius Spartianus,Scriptores Historiae Augustae,none,Spart.,none,Severus,none,Spart. Sever. / Spart. Sev. / Spart. Vit. Sev.,none,none,n.a.,Peter 1884,yes,"Bip., Causabon,Scriptores Historiae Augustae, Peter, 1865",no-need to obtain,2331.10,stoa0324,yes,,,
http://viaf.org/processed/DNB|119353016,none,"Spartianus, Aelius, 3./4. Jh.",none,Aelius Spartianus,Scriptores Historiae Augustae,none,Spart.,none,Pescennius Niger,none,Spart. Pesc. Nig. / Spart. Pescen. Nig. / Spart. Pescenn. Nig. / Spart. Nig. / Spart. Nigrid. / Spart. Pesc.,none,none,n.a.,Peter 1884,yes,"Bip., Causabon,Scriptores Historiae Augustae, Peter, 1865",no-need to obtain,2331.11,stoa0324,yes,,,
http://viaf.org/processed/DNB|119353016,none,"Spartianus, Aelius, 3./4. Jh.",none,Aelius Spartianus,Scriptores Historiae Augustae,none,Spart.,none,Antoninus Caracalla,none,Spart. Car. /Spart. Carac. / Spart. ap. Carac. / Spart. Caracall.,none,none,n.a.,Peter 1884,yes,"Bip., Causabon,Scriptores Historiae Augustae, Peter, 1865",no-need to obtain,2331.13,stoa0324,yes,,,
http://viaf.org/processed/DNB|119353016,none,"Spartianus, Aelius, 3./4. Jh.",none,Aelius Spartianus,Scriptores Historiae Augustae,none,Spart.,none,Antoninus Geta,none,Spart. Get. / Spart. Ant. Get. / Spart. Anton. Get.,none,none,n.a.,Peter 1884,yes,"Bip., Causabon,Scriptores Historiae Augustae, Peter, 1865",no-need to obtain,2331.14,stoa0324,yes,,,
http://errol.oclc.org/laf/n79-108865.html,n79-108865,"Statius, P. Papinius (Publius Papinius)",P. Papinius Statius,P. Papinius Statius,P. Papinius Statius,STAT.,Stat.,none,Achilleis,STAT. Ach. 2. 167,Stat. Ach. / Stat. Achil.,none,Garrod OCT 1906,yes-we scanned a reprint,Kohlmann 1879,yes-HathiTrust,"Bip., Queck",no-need to obtain,1020.3,stoa0267-stoa001,yes,,,
http://errol.oclc.org/laf/n79-108865.html,n79-108865,"Statius, P. Papinius (Publius Papinius)",P. Papinius Statius,P. Papinius Statius,P. Papinius Statius,STAT.,Stat.,none,de Bello Germanico ,STAT. Germ. 4,none,none,Garrod OCT 1906,yes-we scanned a reprint,,,none,no-need to obtain,1020.4,none,yes,,,
http://errol.oclc.org/laf/n79-108865.html,n79-108865,"Statius, P. Papinius (Publius Papinius)",P. Papinius Statius,P. Papinius Statius,P. Papinius Statius,STAT.,Stat.,none,Siluae / Silvae,STAT. Silv. 5. 5. 87,Stat. S. / Stat. Silv.,none,Phillimore OCT 1918 ,yes,Baehrens 1876 ,yes-HathiTrust,"Bip., Queck",no-need to obtain,1020.2,stoa0267-stoa002,yes,,,
http://errol.oclc.org/laf/n79-108865.html,n79-108865,"Statius, P. Papinius (Publius Papinius)",P. Papinius Statius,P. Papinius Statius,P. Papinius Statius,STAT.,Stat.,none,Thebais,STAT. Theb. 12. 819 ,Stat. Th. / Stat. Theb.,none,Garrod OCT 1906,yes-we scanned a reprint,Kohlmann 1884 (Book 7-12); Muller 1870 (Book 1-6),yes-HathiTrust,"Bip., Queck",no-need to obtain,1020.1,stoa0267-stoa003,yes,,,
http://viaf.org/viaf/305392516,305392516,Statius Valens,none,none,none,none,none,none,HIstoria Caesaris,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0283e-stoa001,yes,,,
http://viaf.org/viaf/9882498,9882498,"Stephanus, de Borbone, d. ca. 1261",none,none,none,none,none,none,"Anecdotes historiques, le´gendes et apologues",none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267a-stoa001,yes,,,
http://viaf.org/viaf/33986145,33986145,"Stephen I, Pope, -257 
                           ",none,none,none,none,none,none,Concilium Romanum Sub SS Stephano I Celebratum,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267c-stoa001,yes,,"Stephanus Papa, Stephanus Romanus",
http://viaf.org/viaf/33986145,33986145,"Stephen I, Pope, -257 
                           ",none,none,none,none,none,none,Decretoriae Sententiae,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267c-stoa002,yes,,,
http://viaf.org/viaf/33986145,33986145,"Stephen I, Pope, -257 
                           ",none,none,none,none,none,none,Epistolae Decretales SS Stephano Adscriptae,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267c-stoa003,yes,,,
http://viaf.org/viaf/33986145,33986145,"Stephen I, Pope, -257 
                           ",none,none,none,none,none,none,Epistolae Quae ad SS Stephanum I Papam Attinent,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267c-stoa004,yes,,,
http://viaf.org/viaf/33986145,33986145,"Stephen I, Pope, -257 
                           ",none,none,none,none,none,none,Notitia epistolarum non exstantium quae  ad Stephanum attinent ,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267c-stoa005,yes,,,
http://viaf.org/viaf/33986145,33986145,"Stephen I, Pope, -257 
                           ",none,none,none,none,none,none,Notitia ex Libro Pontificali Damasi Papae,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267c-stoa006,yes,,,
http://viaf.org/viaf/15204756,15204756,"Stigel, Johann 1515-1562",none,none,none,none,none,none,Poems,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0267b-stoa001,yes,,,
http://errol.oclc.org/laf/nr95-28429.html,nr95-28429,"Stilo Praeconinus, L. Aelius (Lucius Aelius), ca. 154-ca. 74 B.C.",L. Aelius Stilo,none,L. Aelius Praeconinus Stilo,STILO,none,none,Grammatica,STILO gram. 78,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes-Google has scanned,Meyer 1842,yes,none,n.a.,327.1,none,yes,,,
http://errol.oclc.org/laf/nr95-27440.html,nr95-27440,"Caesar Strabo, C. Julius, ca. 130-87 B.C.",C. lulius Caesar Strabo,none,C. lulius Caesar Strabo,STRAB,none,none,Orationes,STRAB. orat. 14 ,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,n.a.,452.1,none,no,,,
http://errol.oclc.org/laf/nr95-27440.html,nr95-27440,"Caesar Strabo, C. Julius, ca. 130-87 B.C.",C. lulius Caesar Strabo,none,C. lulius Caesar Strabo,STRAB,none,none,Tragoediae,STRAB. trag. 5,none,none,"Ribbeck T 1897 (Scaenicae Romanorum poesis fragmenta, Vol I)",yes,same as OLD,yes,none,n.a.,452.2,none,yes,,,
http://errol.oclc.org/laf/nr95-22104.html,nr95-22104,Sueius,Sueius,none,Sueius,SUEIUS,none,none,Carmina,SUEIUS poet. 8 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,650.1,none,yes,,,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,De Historicis,none,none,none,none,none,,,none,n.a.,1348.3,stoa0268-stoa002,yes,,,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Augustus / Octavius Augustus Caesar,SUET. Aug. 101. 4 ,Suet. Aug.,Suet. Aug.,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,012","PHI and Stoa put all the lives of Caesars under one identifier with the title ""De Vita Caesarum""--whereas Perseus gave them separate work ABOS",
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Caligula,SUET. Cal. 60 ,Suet. Calig.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,014",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Claudius ,SUET. Cl. 46,Suet. Claud.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,015",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Domitianus,SUET. Dom. 23. 2 ,Suet. Dom.,Suet. Dom.,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,022",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Fragmenta,SUET. fr. 207 (p. 353Re),Suet. Fragm.,none,Reifferscheid Leipzig 1860 ,yes,same as OLD,yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.6,none,no,,,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Galba,SUET. Gal. 23,Suet. Galb.,Suet. Galb.,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,017",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,de Grammaticis,SUET. Gram. 24 (p. 118Re),Suet. Gram.,none,Reifferscheid Leipzig 1860 ,yes,same as OLD,yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.4,stoa0268-stoa001,yes,,,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Iulius / Julius Caesar,SUET. Jul. 89 ,Suet. Caes.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,011",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Nero,SUET. Nero 57.2,Suet. Ner.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,016",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Otho,SUET. Otho 12. 2,Suet. Oth.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,018",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,de Poetis,SUET. Poet. 47 (p. 52Re),none,none,Reifferscheid Leipzig 1860 ,yes,same as OLD,yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.2,stoa0268-stoa004,yes,,,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,de Rhetoribus ,"SUET. Rhet. 30 (p, 127Re) ",Suet. Rhet.,none,Reifferscheid Leipzig 1860 ,yes,same as OLD,yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.4,stoa0268-stoa005,yes,,,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Tiberius ,SUET. Tib. 76 ,Suet. Tib.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,013",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Titus,SUET. Tit. 11 ,Suet. Tit.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,021",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Vespasianus,SUET. Ves. 25 ,Suet. Vesp.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,020",,
http://errol.oclc.org/laf/n50-53072.html,n50-53072,"Suetonius, ca. 69-ca. 122",C. Suetonius Tranquillus,C. Suetonius Tranquillus,C. Suetonius Tranquillus,SUET. ,Suet.,Suet.,Vitellius,SUET. Vit. 18 ,Suet. Vit.,none,Ihm T 1933,yes (we have the 1908 edition),Roth 1893 (4?),yes,"Baumg.-Crus?; Bremi, Ernest.; Oud.;Roth ",no-need to obtain,1348.1,stoa0268-stoa006,yes,"Perseus:abo:phi,1348,019",,
http://errol.oclc.org/laf/n83-212399.html,n83-212399,"Sulla, Lucius Cornelius.",L. Cornelius Sulla,none,L. Cornelius Sulla,SULLA,none,none,Commentarii Rerum Gestarum,SULLA hist. 21,none,none,"Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)",yes,same as OLD,yes,none,n.a.,652.1,none,yes,,,
http://viaf.org/viaf/44655240,44655240,Suetonius Paulinus,none,none,none,none,none,one,Commentarii,none,none,none,"Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)",yes,none,n.a.,none,n.a.,none,stoa0268a-stoa001,yes,,,
http://errol.oclc.org/laf/n88-92607.html,n88-92607,Sulpicia,Sulpicia,none,none,SULPICIA,none,none,Carmen,SULPICIA poet. 2,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),yes,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,1023.1,none,yes,,"From OCD: Sulpicia, wife of Calenus, lived in emperor Domitian's time, wrote love poems and is the supposed author of a satire consisting of 70 hexameters",
http://errol.oclc.org/laf/n88-92607.html,n88-92607,Sulpicia,Sulpicia,none,none,SULPICIA,none,none,Sulpiciae Conquestio /  De Statu Rei Publicae ,none,none,none,none,n.a.,none,n.a.,none,n.a.,1023.2,none,yes,,,
http://viaf.org/viaf/67269869/,67269869,Sulpicia 1st cent. B.C,none,none,none,none,none,none,Elegiae,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0269-stoa002,yes,urn:cts:latinLit:phi0660.phi003,,
http://viaf.org/viaf/44655240/,44655240,"Sulpicius Apollinaris, Gaius, 2 Jh. n. Chr.",C. Sulpicius Apollinaris,none,none,SULP.,none,none,Periocha Andria,SULP. peri. Ter. Ad. 12,none,none,Kauer-Lindsay OCT 1926,yes-SLUB scanned,none,n.a.,none,n.a.,1235.1,none,yes,,Perseus,
http://viaf.org/viaf/44655240/,44655240,"Sulpicius Apollinaris, Gaius, 2 Jh. n. Chr.",C. Sulpicius Apollinaris,none,none,SULP.,none,none,Periocha Heauton Timorumenos,unknown,none,none,Kauer-Lindsay OCT 1926,yes-SLUB scanned,none,n.a.,none,n.a.,1235.2,none,yes,,,
http://viaf.org/viaf/44655240/,44655240,"Sulpicius Apollinaris, Gaius, 2 Jh. n. Chr.",C. Sulpicius Apollinaris,none,none,SULP.,none,none,Periocha Eunuchus,unknown,none,none,Kauer-Lindsay OCT 1926,yes-SLUB scanned,none,n.a.,none,n.a.,1235.3,none,yes,,,
http://viaf.org/viaf/44655240/,44655240,"Sulpicius Apollinaris, Gaius, 2 Jh. n. Chr.",C. Sulpicius Apollinaris,none,none,SULP.,none,none,Periocha Phormio,unknown,none,none,Kauer-Lindsay OCT 1926,yes-SLUB scanned,none,n.a.,none,n.a.,1235.4,none,yes,,,
http://viaf.org/viaf/44655240/,44655240,"Sulpicius Apollinaris, Gaius, 2 Jh. n. Chr.",C. Sulpicius Apollinaris,none,none,SULP.,none,none,Periocha Hecyra,unknown,none,none,Kauer-Lindsay OCT 1926,yes-SLUB scanned,none,n.a.,none,n.a.,1235.5,none,yes,,,
http://viaf.org/viaf/44655240/,44655240,"Sulpicius Apollinaris, Gaius, 2 Jh. n. Chr.",C. Sulpicius Apollinaris,none,none,SULP.,none,none,Periocha Adelphoe,unknown,none,none,Kauer-Lindsay OCT 1926,yes-SLUB scanned,none,n.a.,none,n.a.,1235.6,none,yes,,,
http://viaf.org/viaf/305392520/,305392520,Sulpicius Blitho,none,none,none,none,none,none,Fragmenta,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0269a-stoa001,yes,,,
"http://viaf.org/viaf/10236721
",10236721,Sulpicius Carthaginensis,none,none,none,none,none,none,Hexasticha in Aeneidis Libris,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0269b-stoa001,yes,,,
http://viaf.org/viaf/7742869,7742869,Sulpicius Lupercus Servasius Junior,none,none,none,none,none,none,Poems,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0296c-stoa001,yes,,,
http://errol.oclc.org/laf/n85-294050.html,n85-294050,"Sulpicius Rufus, Servius, d. 43 B.C.",Ser. Sulpicius Rufus,none,Ser. Sulpicius Rufus,SULP. RUF.,none,none,Epistulae,SULP. RUF. Fam. 4. 5. 6,none,none,Purser OCT 1901,yes,,,none,n.a.,474.56,stoa0087-stoa026,yes,,,
http://errol.oclc.org/laf/n85-294050.html,n85-294050,"Sulpicius Rufus, Servius, d. 43 B.C.",Ser. Sulpicius Rufus,none,Ser. Sulpicius Rufus,SULP. RUF.,none,none,Iurisprudentia,SULP. RUF. iur. 18 ,none,none,Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana),no-need to obtain,,,none,n.a.,656.2,none,no,,,
http://errol.oclc.org/laf/n85-294050.html,n85-294050,"Sulpicius Rufus, Servius, d. 43 B.C.",Ser. Sulpicius Rufus,none,Ser. Sulpicius Rufus,SULP. RUF.,none,none,Oratio,SULP. RUF. orat. 12 ,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,n.a.,656.3,none,no,,,
http://errol.oclc.org/laf/n85-294050.html,n85-294050,"Sulpicius Rufus, Servius, d. 43 B.C.",Ser. Sulpicius Rufus,none,Ser. Sulpicius Rufus,SULP. RUF.,none,none,Grammatica,SULP. RUF. gram. 14 ,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes-Google has scanned,,,none,n.a.,656.4,none,yes,,,
http://errol.oclc.org/laf/n79-129029.html,n79-129029,"Severus, Sulpicius.",none,Sulpicius Severus,none,none,Sulp.  / Sulp. Sev. / Sulpic. Sever. / Sulp. Sever.,none,Dialogi Duo,none,Sulp. Dial. / Sulp. Sev. Dial / Sulp. Sever. Dial. / Sulpic. Sever. Dial.,none,none,n.a,Halm,yes,"Halm, Horn",yes-Google has scanned,none,stoa0270-stoa003,yes,,,
http://errol.oclc.org/laf/n79-129029.html,n79-129029,"Severus, Sulpicius.",none,Sulpicius Severus,none,none,Sulp.  / Sulp. Sev. / Sulpic. Sever. / Sulp. Sever.,none,Tres Epistolae (Ad Eusebium--Ad Aurelium Deaconum--Ad Bassulam),none,Sulp. Sev. Ep. / Sulp. Ep. / Sulp. Sev.  Ep. Ad Bass.,none,none,n.a,Halm,yes,"Halm, Horn",yes-Google has scanned,none,stoa0270-stoa005,yes,,,
